interval,trigger_observed,predictor_pressure_change,predictor_flow_change_kg_s,shadow_correction_evaluated,proposed_authority,reason,rollback_required,corrected_candidate_committed,untargeted_branch_disagreement,branch_overrides,previous_phase_holds,hysteresis_releases,shadow_iterations,shadow_converged,shadow_line_search_exhausted,shadow_pressure_residual,shadow_flow_residual_kg_s,shadow_mass_closure_kg_s,shadow_energy_ownership_w
757,False,0.00044077596299383357,0.11610123669680661,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
758,False,0.00043977139434257231,0.11583560942318627,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
759,False,0.00043876999623165765,0.11557071179987588,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
760,False,0.00043777178696755633,0.11530658020035389,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
761,False,0.00043677670863378392,0.11504314220013612,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
762,False,0.00043578480894618281,0.11478047889102072,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
763,False,0.00043479605188282035,0.11451854410472606,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
764,False,0.00043381043172142952,0.11425734150918743,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
765,False,0.00043282796530161099,0.11399690335662171,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
766,False,0.00043184859425582638,0.11373715497597914,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
767,False,0.00043087236543437065,0.11347817603501653,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
768,False,0.00042989921933474413,0.11321988888886381,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
769,False,0.00042892920208599181,0.11296237077880278,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
770,False,0.00042796225398153914,0.11270554315808567,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
771,False,0.00042699842074765085,0.11244948294307733,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
772,False,0.00042603764250202119,0.11219411088308107,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
773,False,0.00042507994188977931,0.11193947266116311,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
774,False,0.00042412531064103148,0.11168556367937299,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
775,False,0.0004231737408714794,0.11143238079739604,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
776,False,0.00042222520225958015,0.11117989034426046,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
777,False,0.00042127971568945555,0.11092813408521351,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
778,False,0.00042033727222237681,0.11067710485428961,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
779,False,0.00041939784052117714,0.11042676746444613,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
780,False,0.0004184614411004349,0.11017716155168955,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
781,False,0.00041752804183357558,0.10992824944554513,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
782,False,0.00041659763977455283,0.10968003761752243,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
783,False,0.00041567025361181849,0.10943256131446333,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
784,False,0.0004147458728634799,0.10918580999845062,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
785,False,0.00041382444209664453,0.10893971511973177,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
786,False,0.0004129060099084104,0.10869435825298979,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
787,False,0.00041199054179575799,0.10844969533400217,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
788,False,0.00041107803352048407,0.10820573046902382,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
789,False,0.00041016847989722925,0.10796246561960743,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
790,False,0.00040926187558517789,0.10771990064955617,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
791,False,0.00040835821461482152,0.10747803620751029,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
792,False,0.00040745749090070719,0.10723687104677992,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
793,False,0.00040655967577452918,0.10699637419480723,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
794,False,0.00040566479131684232,0.10675658685710232,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
795,False,0.00040477282931816527,0.10651750359505741,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
796,False,0.00040388378235232107,0.1062791199715889,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
797,False,0.00040299762043120028,0.1060414025969294,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
798,False,0.00040211436495557067,0.10580439195382496,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
799,False,0.00040123398474203111,0.10556805064783248,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
800,False,0.00040035647778081349,0.10533238626419461,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
801,False,0.00039948186292104314,0.10509743363269308,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
802,False,0.0003986101081891931,0.10486315191411677,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
803,False,0.00039774118789134225,0.10462951617375893,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
804,False,0.00039687514853682703,0.10439660214979085,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
805,False,0.0003960119556133063,0.10416436402130103,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
806,False,0.00039515160465498027,0.10393280386188053,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
807,False,0.00039429409048240201,0.10370192236263165,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
808,False,0.00039343938540266804,0.10347168942598728,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
809,False,0.00039258748970211649,0.10324211621127688,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
810,False,0.00039173844621310166,0.10301327032397012,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
811,False,0.00039089219614052282,0.10278507041397233,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
812,False,0.00039004873901471454,0.10255752742517643,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
813,False,0.00038920809491174436,0.10233067835963539,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
814,False,0.00038837023271330693,0.10210448384702886,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
815,False,0.0003875351501170162,0.10187895027195282,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
816,False,0.00038670282164796256,0.10165405076986644,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
817,False,0.00038587329326752339,0.10142985935181059,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
818,False,0.00038504653100013113,0.10120632955693054,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
819,False,0.00038422253020620238,0.10098346327379204,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
820,False,0.00038340126419172022,0.10076123053858055,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
821,False,0.0003825827333474525,0.10053964349867783,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
822,False,0.00038176698063203154,0.10031876921988214,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
823,False,0.00038095392626145486,0.10009849661963699,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
824,False,0.00038014361963707602,0.099878909587687303,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
825,False,0.00037933600791165113,0.099659937224146233,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
826,False,0.000378531138315972,0.099441656925534971,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
827,False,0.00037772897844812805,0.099224024915884002,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
828,False,0.00037692950277855346,0.099007014030462415,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
829,False,0.0003761327569540384,0.098790697807885408,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
830,False,0.00037533868522641328,0.098574999922902862,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
831,False,0.00037454728913343939,0.098359934067332233,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
832,False,0.00037375858979423214,0.098145537846505704,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
833,False,0.00037297255802604834,0.097931773960283408,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
834,False,0.0003721891706252633,0.097718618647490985,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
835,False,0.00037140849614870978,0.097506178309629377,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
836,False,0.00037063043152882281,0.097294305765842637,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
837,False,0.00036985505147092837,0.097083122377682685,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
838,False,0.0003690823008751525,0.096872550724071971,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
839,False,0.00036831220303012996,0.096662633580649526,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
840,False,0.00036754473009718906,0.096453336561751257,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
841,False,0.00036677990352482713,0.096244698633938697,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
842,False,0.00036601767291300738,0.096036652382565535,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
843,False,0.00036525806438050438,0.095829246982816585,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
844,False,0.00036450109602416755,0.095622512074044153,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
845,False,0.00036374671476701486,0.09541637469106945,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
846,False,0.00036299492335411339,0.095210850559851679,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
847,False,0.00036224574418955647,0.095005978645644973,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
848,False,0.00036149914911746945,0.094801722298825553,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
849,False,0.00036075515909713546,0.094598118762860395,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
850,False,0.00036001372365464457,0.094395100706606172,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
851,False,0.00035927486909303525,0.094192716289398959,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
852,False,0.00035853859126886058,0.093990964573208657,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
853,False,0.0003578048650780858,0.093789814746628508,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
854,False,0.00035707369170280762,0.093589277623152611,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
855,False,0.00035634509225166165,0.093389389406240753,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
856,False,0.00035561903825042648,0.093190111573164813,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
857,False,0.00035489552854206627,0.09299145057741498,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
858,False,0.00035417456127428802,0.092793409913838332,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
859,False,0.00035345611204735619,0.09259901630667855,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
860,False,0.00035274018332261538,0.092410226733932177,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
861,False,0.00035202677525229478,0.092222026056390405,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
862,False,0.0003513159086898361,0.092034427295459409,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
863,False,0.0003506075542043254,0.091847418025167826,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
864,False,0.00034990168939856082,0.091660987754039525,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
865,False,0.00034919833921511834,0.091475149989776128,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
866,False,0.0003484974564160127,0.091289882246258003,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
867,False,0.00034779911184002708,0.091105221792474822,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
868,False,0.00034710322853976358,0.090921132700543694,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
869,False,0.00034640983383953024,0.090737628886472521,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
870,False,0.00034571890390356681,0.09055469980739872,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
871,False,0.00034503046259795497,0.090372358916624762,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
872,False,0.00034434448397141894,0.090190595168337495,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
873,False,0.00034366098985658274,0.090009421232082332,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
874,False,0.00034297991034743495,0.089828802926945173,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
875,False,0.00034230132020225104,0.089648778352341196,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
876,False,0.00034162516715458328,0.089469323992375394,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
877,False,0.00034095145377621797,0.089290441805019327,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
878,False,0.00034028018120573123,0.089112133626940704,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
879,False,0.00033961134854744218,0.088934400650146017,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
